Seq_HBWBLv5,Scientific_name,Order,Family,Common_name,SISRecID,AvibaseID,Parasite,Mound,NestSite_ground,NestSite_tree,NestSite_nontree,NestSite_cliff_bank,NestSite_underground,NestSite_waterbody,NestSite_termite_ant,NestStr_scrape,NestStr_platform,NestStr_cup,NestStr_dome,NestStr_dome_tunnel,NestStr_primary_cavity,NestStr_second_cavity,NestAtt_basal,NestAtt_forked,NestAtt_lateral,NestAtt_pensile,Ref_site,Ref_str,Ref_att,Identifier,Retrieval_time
6921,Dendrocitta vagabunda,Passeriformes,Corvidae,Rufous Treepie,22705836,AVIBASE-959E1633,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6922,Dendrocitta formosae,Passeriformes,Corvidae,Grey Treepie,22705839,AVIBASE-81FFAAC2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6923,Dendrocitta occipitalis,Passeriformes,Corvidae,Sumatran Treepie,103719284,AVIBASE-BF723D53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
6924,Dendrocitta cinerascens,Passeriformes,Corvidae,Bornean Treepie,22736049,AVIBASE-1DF3553B,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
6925,Dendrocitta leucogastra,Passeriformes,Corvidae,White-bellied Treepie,22705846,AVIBASE-C7567600,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
6926,Dendrocitta frontalis,Passeriformes,Corvidae,Collared Treepie,22705849,AVIBASE-DDA66E07,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6927,Dendrocitta bayleii,Passeriformes,Corvidae,Andaman Treepie,22705852,AVIBASE-A26B2BBB,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
6928,Pyrrhocorax pyrrhocorax,Passeriformes,Corvidae,Red-billed Chough,22705916,AVIBASE-18D2C42A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
6929,Pyrrhocorax graculus,Passeriformes,Corvidae,Yellow-billed Chough,22705921,AVIBASE-45B512E2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,E,H,"Su, Tsai",[2022 Nov~2022 Dec]
6930,Urocissa ornata,Passeriformes,Corvidae,Sri Lanka Blue Magpie,22705787,AVIBASE-326EA4E0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6931,Urocissa caerulea,Passeriformes,Corvidae,Taiwan Blue Magpie,22705793,AVIBASE-5B15BB69,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2018 Sep~2018 Dec]
6932,Urocissa flavirostris,Passeriformes,Corvidae,Yellow-billed Blue Magpie,22705798,AVIBASE-CEBD0625,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6933,Urocissa erythroryncha,Passeriformes,Corvidae,Red-billed Blue Magpie,22705802,AVIBASE-76C44D5A,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
6934,Urocissa xanthomelana,Passeriformes,Corvidae,White-winged Magpie,103719397,AVIBASE-99F2C234,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Fang, Su",[2019 May~2019 Nov]
6935,Urocissa whiteheadi,Passeriformes,Corvidae,Hainan Magpie,103719392,AVIBASE-F24832F2,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,N,H,H,Su,[2019 May~2019 Nov]
6936,Cissa chinensis,Passeriformes,Corvidae,Common Green Magpie,22705809,AVIBASE-ED4011E9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6937,Cissa hypoleuca,Passeriformes,Corvidae,Indochinese Green Magpie,22705813,AVIBASE-63D31D90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
6938,Cissa thalassina,Passeriformes,Corvidae,Javan Green Magpie,22724821,AVIBASE-7DDA43DF,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6939,Cissa jefferyi,Passeriformes,Corvidae,Bornean Green Magpie,22724829,AVIBASE-7B4271FE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
6940,Perisoreus canadensis,Passeriformes,Corvidae,Grey Jay,22705783,AVIBASE-69A6E32F,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6941,Perisoreus infaustus,Passeriformes,Corvidae,Siberian Jay,22705775,AVIBASE-43E62467,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang",[2018 Sep~2018 Dec]
6942,Perisoreus internigrans,Passeriformes,Corvidae,Sichuan Jay,22705778,AVIBASE-19033BD5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6943,Cyanopica cooki,Passeriformes,Corvidae,Iberian Azure-winged Magpie,22732302,AVIBASE-D30A8AE1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
6944,Cyanopica cyanus,Passeriformes,Corvidae,Asian Azure-winged Magpie,103721987,AVIBASE-659D6E44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6945,Garrulus glandarius,Passeriformes,Corvidae,Eurasian Jay,103723684,AVIBASE-3B86B35F,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
6946,Garrulus bispecularis,Passeriformes,Corvidae,Plain-crowned Jay,103726922,AVIBASE-5CF943E7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Fang, Su",[2019 May~2019 Nov]
6947,Garrulus leucotis,Passeriformes,Corvidae,White-faced Jay,103726378,AVIBASE-365E104E,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
6948,Garrulus lanceolatus,Passeriformes,Corvidae,Black-headed Jay,22705768,AVIBASE-F282B48C,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6949,Garrulus lidthi,Passeriformes,Corvidae,Amami Jay,22705771,AVIBASE-81DD5700,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
6950,Zavattariornis stresemanni,Passeriformes,Corvidae,Ethiopian Bushcrow,22705877,AVIBASE-D083CE58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
6951,Ptilostomus afer,Passeriformes,Corvidae,Piapiac,22705925,AVIBASE-4C35510F,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
6952,Podoces hendersoni,Passeriformes,Corvidae,Mongolian Ground-jay,22705883,AVIBASE-AF49B4CF,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6953,Podoces biddulphi,Passeriformes,Corvidae,Xinjiang Ground-jay,22705888,AVIBASE-D0BB7612,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
6954,Podoces panderi,Passeriformes,Corvidae,Turkestan Ground-jay,22705893,AVIBASE-3137BF2B,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
6955,Podoces pleskei,Passeriformes,Corvidae,Iranian Ground-jay,22705898,AVIBASE-6F3A7C95,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
6956,Pica pica,Passeriformes,Corvidae,Eurasian Magpie,103727048,AVIBASE-48CE29C5,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
6957,Pica mauritanica,Passeriformes,Corvidae,Maghreb Magpie,103727118,AVIBASE-3FA7E460,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
6958,Pica asirensis,Passeriformes,Corvidae,Asir Magpie,103727136,AVIBASE-381534F5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
6959,Pica hudsonia,Passeriformes,Corvidae,Black-billed Magpie,103727176,AVIBASE-640D71AA,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
6960,Pica nutalli,Passeriformes,Corvidae,Yellow-billed Magpie,22705874,AVIBASE-538A9CA7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
6961,Nucifraga columbiana,Passeriformes,Corvidae,Clark's Nutcracker,22705909,AVIBASE-D1FC2D6B,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
6962,Nucifraga caryocatactes,Passeriformes,Corvidae,Northern Nutcracker,103727252,AVIBASE-D9B001DF,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6963,Nucifraga hemispila,Passeriformes,Corvidae,Southern Nutcracker,103727443,AVIBASE-2AF8ECCE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,O186,H,O186,"Su, Tsai",[2019 May~2019 Nov]
6964,Nucifraga multipunctata,Passeriformes,Corvidae,Large-spotted Nutcracker,103727455,AVIBASE-8D0D1D1C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6965,Corvus dauuricus,Passeriformes,Corvidae,Daurian Jackdaw,22705935,AVIBASE-9F784AB1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
6966,Corvus monedula,Passeriformes,Corvidae,Eurasian Jackdaw,22705929,AVIBASE-D4C32F8E,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
6967,Corvus nasicus,Passeriformes,Corvidae,Cuban Crow,22706010,AVIBASE-4B69D1CC,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6968,Corvus jamaicensis,Passeriformes,Corvidae,Jamaican Crow,22706007,AVIBASE-58AEF90C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
6969,Corvus leucognaphalus,Passeriformes,Corvidae,White-necked Crow,22706013,AVIBASE-CC4B3F51,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
6970,Corvus capensis,Passeriformes,Corvidae,Cape Crow,22705978,AVIBASE-562E17AB,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
6971,Corvus ossifragus,Passeriformes,Corvidae,Fish Crow,22705993,AVIBASE-43E56D2C,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6972,Corvus sinaloae,Passeriformes,Corvidae,Sinaloa Crow,22705999,AVIBASE-A1C7E620,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
6973,Corvus imparatus,Passeriformes,Corvidae,Tamaulipas Crow,22705996,AVIBASE-AFDBC76B,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,D2,D2,D2,"Su, Tsai",[2019 May~2019 Nov]
6974,Corvus palmarum,Passeriformes,Corvidae,Palm Crow,22731517,AVIBASE-FC9516DF,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6975,Corvus hawaiiensis,Passeriformes,Corvidae,Hawaiian Crow,22706052,AVIBASE-2CDECD36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
6976,Corvus frugilegus,Passeriformes,Corvidae,Rook,22705983,AVIBASE-1078FFEA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6977,Corvus crassirostris,Passeriformes,Corvidae,Thick-billed Raven,22706081,AVIBASE-4C6B515D,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
6978,Corvus albicollis,Passeriformes,Corvidae,White-necked Raven,22706077,AVIBASE-EA326EA2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
6979,Corvus corax,Passeriformes,Corvidae,Common Raven,22706068,AVIBASE-B9B272F4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang, Tsai",[2022 Nov~2022 Dec]
6980,Corvus cryptoleucus,Passeriformes,Corvidae,Chihuahuan Raven,22706055,AVIBASE-F3B84E07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6981,Corvus ruficollis,Passeriformes,Corvidae,Brown-necked Raven,22706064,AVIBASE-F2024545,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
6982,Corvus edithae,Passeriformes,Corvidae,Somali Crow,22732286,AVIBASE-9DBAAB1D,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
6983,Corvus albus,Passeriformes,Corvidae,Pied Crow,22735894,AVIBASE-34D538E1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
6984,Corvus rhipidurus,Passeriformes,Corvidae,Fan-tailed Raven,22706073,AVIBASE-32C216E2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
6985,Corvus brachyrhynchos,Passeriformes,Corvidae,American Crow,22705990,AVIBASE-9E9F2476,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Chia, Tsai",[2022 Nov~2022 Dec]
6986,Corvus caurinus,Passeriformes,Corvidae,Northwestern Crow,22705986,AVIBASE-2F784967,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6987,Corvus corone,Passeriformes,Corvidae,Carrion Crow,22706016,AVIBASE-E4EE9AC4,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang, Tsai",[2022 Nov~2022 Dec]
6988,Corvus pectoralis,Passeriformes,Corvidae,Collared Crow,22706049,AVIBASE-BD63FF46,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,N,N,"Su, Tsai",[2022 Nov~2022 Dec]
6989,Corvus florensis,Passeriformes,Corvidae,Flores Crow,22705956,AVIBASE-CE62EFDD,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,H,N,H,"Su, Tsai",[2022 Nov~2022 Dec]
6990,Corvus typicus,Passeriformes,Corvidae,Piping Crow,22705950,AVIBASE-927A64D1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,D1,D1,D1,"Fang, Su, Tsai",[2023 Aug~2023 Sep]
6991,Corvus unicolor,Passeriformes,Corvidae,Banggai Crow,22705953,AVIBASE-8D44B0A0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,N,N,"Su, Tsai",[2022 Nov~2022 Dec]
6992,Corvus enca,Passeriformes,Corvidae,Slender-billed Crow,103727499,AVIBASE-C195CB92,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
6993,Corvus violaceus,Passeriformes,Corvidae,Violet Crow,103727509,AVIBASE-7D09E879,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,S048,H,S048,"Su, Tsai",[2022 Nov~2022 Dec]
6994,Corvus validus,Passeriformes,Corvidae,Long-billed Crow,22705963,AVIBASE-11715120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Fang, Su",[2019 May~2019 Nov]
6995,Corvus moneduloides,Passeriformes,Corvidae,New Caledonian Crow,22705944,AVIBASE-985A5F40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
6996,Corvus meeki,Passeriformes,Corvidae,Bougainville Crow,22705966,AVIBASE-667E6F77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Fang, Su",[2019 May~2019 Nov]
6997,Corvus woodfordi,Passeriformes,Corvidae,White-billed Crow,22705969,AVIBASE-ACCF9106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
6998,Corvus fuscicapillus,Passeriformes,Corvidae,Brown-headed Crow,22705972,AVIBASE-EC8ED8A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Fang, Su",[2019 May~2019 Nov]
6999,Corvus tristis,Passeriformes,Corvidae,Grey Crow,22705975,AVIBASE-63AF4DB2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
7000,Corvus insularis,Passeriformes,Corvidae,Bismarck Crow,103727573,AVIBASE-30485389,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
7001,Corvus orru,Passeriformes,Corvidae,Torresian Crow,103727557,AVIBASE-3E47E56F,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
7002,Corvus bennetti,Passeriformes,Corvidae,Little Crow,22706030,AVIBASE-4DADACA1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
7003,Corvus mellori,Passeriformes,Corvidae,Little Raven,22706036,AVIBASE-DE78C792,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Chia, Tsai",[2022 Nov~2022 Dec]
7004,Corvus tasmanicus,Passeriformes,Corvidae,Forest Raven,22733499,AVIBASE-2CABE055,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
7005,Corvus coronoides,Passeriformes,Corvidae,Australian Raven,22706033,AVIBASE-1D45897E,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
7006,Corvus splendens,Passeriformes,Corvidae,House Crow,22705938,AVIBASE-39868903,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
7007,Corvus macrorhynchos,Passeriformes,Corvidae,Large-billed Crow,103727590,AVIBASE-F4C4F838,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2018 Sep~2018 Dec]
7008,Corvus kubaryi,Passeriformes,Corvidae,Mariana Crow,22705959,AVIBASE-1EF8429F,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
7009,Cyanolyca mirabilis,Passeriformes,Corvidae,White-throated Jay,22705675,AVIBASE-932A34CA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
7010,Cyanolyca nanus,Passeriformes,Corvidae,Dwarf Jay,22705672,AVIBASE-945C18FA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
7011,Cyanolyca pumilo,Passeriformes,Corvidae,Black-throated Jay,22705669,AVIBASE-642F6054,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,H,N,H,"Su, Tsai",[2022 Nov~2022 Dec]
7012,Cyanolyca argentigula,Passeriformes,Corvidae,Silvery-throated Jay,22705678,AVIBASE-A804CFF2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,L071,L071,L071,"Fang, Su, Chia",[2019 May~2019 Nov]
7013,Cyanolyca pulchra,Passeriformes,Corvidae,Beautiful Jay,22705666,AVIBASE-9C916E02,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
7014,Cyanolyca cucullata,Passeriformes,Corvidae,Azure-hooded Jay,22705663,AVIBASE-F87415DC,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
7015,Cyanolyca quindiuna,Passeriformes,Corvidae,Quindio Jay,103727711,AVIBASE-0754FD7D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
7016,Cyanolyca armillata,Passeriformes,Corvidae,Black-collared Jay,103727626,AVIBASE-2308B348,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,D1,D1,D1,"Fang, Su, Tsai",[2019 May~2019 Nov]
7017,Cyanolyca turcosa,Passeriformes,Corvidae,Turquoise Jay,22705649,AVIBASE-0844621D,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
7018,Cyanolyca viridicyanus,Passeriformes,Corvidae,White-collared Jay,22705652,AVIBASE-C0A71EF3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,D1,D1,D1,"Fang, Su, Tsai",[2019 May~2019 Nov]
7019,Gymnorhinus cyanocephalus,Passeriformes,Corvidae,Pinyon Jay,22705608,AVIBASE-A6905B3C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang",[2018 Sep~2018 Dec]
7020,Aphelocoma unicolor,Passeriformes,Corvidae,Unicolored Jay,22705642,AVIBASE-9E9E1171,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
7021,Aphelocoma wollweberi,Passeriformes,Corvidae,Mexican Jay,22724967,AVIBASE-56B8CE7A,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
7022,Aphelocoma ultramarina,Passeriformes,Corvidae,Ultramarine Jay,22724961,AVIBASE-8A6D655E,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
7023,Aphelocoma coerulescens,Passeriformes,Corvidae,Florida Scrub-jay,22705629,AVIBASE-D78D24B9,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang",[2018 Sep~2018 Dec]
7024,Aphelocoma californica,Passeriformes,Corvidae,Western Scrub-jay,103727785,AVIBASE-E5BA8469,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
7025,Cyanocitta cristata,Passeriformes,Corvidae,Blue Jay,22705611,AVIBASE-1DA430B8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang",[2018 Sep~2018 Dec]
7026,Cyanocitta stelleri,Passeriformes,Corvidae,Steller's Jay,22705614,AVIBASE-2225D685,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
7027,Cyanocorax violaceus,Passeriformes,Corvidae,Violaceous Jay,22705711,AVIBASE-6D69986E,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
7028,Cyanocorax cyanomelas,Passeriformes,Corvidae,Purplish Jay,22705705,AVIBASE-F39AEC44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,L072,H,"Su, Chia",[2019 May~2019 Nov]
7029,Cyanocorax cristatellus,Passeriformes,Corvidae,Curl-crested Jay,22705714,AVIBASE-85FA7893,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
7030,Cyanocorax coeruleus,Passeriformes,Corvidae,Azure Jay,22705708,AVIBASE-D435058A,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
7031,Cyanocorax morio,Passeriformes,Corvidae,Brown Jay,22705742,AVIBASE-AD6BFD7E,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,D1,D1,"Su, Tsai",[2023 Aug~2023 Sep]
