"","Enclosed","Dome","Cavity","Open","Egg","Ground","Cooperative","Clutch","Migration","pred","tmean","dtr","hurs","rsds","vpd","precp","wind","Order"
"Corvus_typicus",0,0,0,1,2.93362948813558,0,0,1.387667045,1,45.5781584582441,23.3574160273632,6.15568906081565,68.8007082643039,17.9671000505157,914.495584622696,270.794100203912,1.35602779300361,"Passeriformes"
"Corydon_sumatranus",1,1,0,0,1.99402492819681,0,1,1.098612289,1,138.84785748676,24.9571355326259,7.44884259070834,67.0576142952032,17.3609548409652,1051.52388620782,245.017583333297,1.65959114403223,"Passeriformes"
"Coryphistera_alaudina",1,1,0,0,1.49086352709313,0,1,1.386294361,1,69.0389002281186,21.016048443648,11.1811958499166,52.8275476534236,21.3935525458834,1206.61208198136,75.4315974230611,3.9534269055766,"Passeriformes"
"Coryphospingus_cucullatus",0,0,0,1,0.662000198983984,0,0,0.914402157,1,122.474025974026,22.7177966190583,9.40433613433863,59.1708960483283,19.0383195934239,1152.30503047266,126.271645748349,2.92361117142401,"Passeriformes"
"Coryphospingus_pileatus",0,0,0,1,0.713073327188083,0,0,0.914402157,1,127.830072035265,25.2187825193611,8.79686045382641,59.0861259415744,19.1518368860968,1338.57179249262,101.485949399817,2.65015762204214,"Passeriformes"
"Corythaeola_cristata",0,0,0,1,3.98898404656427,0,1,0.693147181,1,134.437735021309,24.5014057326777,8.05725727932409,66.1843222063208,17.5966653248576,1049.81737207703,151.579206075487,1.33153995338292,"Musophagiformes"
"Corythaixoides_concolor",0,0,0,1,3.19867311755068,0,1,1.098612289,1,107.39886500539,22.540062068691,11.420386042337,53.7042283831035,20.7704687032965,1278.74541297832,66.5934834545518,2.63750861405714,"Musophagiformes"
"Corythaixoides_leucogaster",0,0,0,1,3.04452243772342,0,1,0.916290732,1,84.0272127733426,25.2736130970959,10.1567282481063,54.2798951130119,20.6222027473754,1504.77545780392,46.8642640345215,3.162593180146,"Musophagiformes"
"Corythaixoides_personatus",0,0,0,1,3.17805383034795,0,1,0.916290732,1,107.28125,21.9813207011013,10.0739569936702,55.1460449134602,20.4695519070609,1213.72634798561,75.6195302810154,2.67334436391498,"Musophagiformes"
"Corythopis_delalandi",1,1,0,0,0.724528146894408,0,0,0.916290732,1,153.952738990333,23.093202773619,9.15531478763011,59.605010592293,18.5590291807739,1162.55678268526,131.334033177311,2.57882196536488,"Passeriformes"
"Corythopis_torquatus",1,1,0,0,0.68844369248191,1,0,0.693147181,1,168.870437087893,25.2602900485845,7.21256535431358,68.0653852758122,16.8928972571089,1033.65526643926,206.131184051739,1.08670235085346,"Passeriformes"
"Coscoroba_coscoroba",0,0,0,1,5.18402822014591,1,0,1.704748092,2,50.1843498273878,17.6950970568234,10.4467912629504,54.9395856034221,21.9125971068721,945.947365395356,90.2259338823369,4.36865503648071,"Anseriformes"
"Cosmopsarus_regius",1,0,1,0,1.54756250871601,0,1,1.386294361,1,71.691512986386,26.1232971835231,10.0169486307069,54.3239074041107,20.4765233882113,1567.07453277726,36.2739167873194,3.46251239030877,"Passeriformes"
"Cosmopsarus_unicolor",1,0,1,0,1.61639292079438,0,1,1.098612289,1,117.096568236233,21.8952052362995,10.5599877703028,56.5395621507527,21.4047192454053,1162.45204509665,63.9551197259025,2.98461997775392,"Passeriformes"
"Cossypha_albicapilla",0,0,0,1,1.49962304642689,0,0,0.693147181,1,121.876431585292,26.7881479958873,10.9083565012384,53.6652532309635,20.0799230342173,1670.13549855458,106.533470853745,2.225986551872,"Passeriformes"
"Cossypha_anomala",0.5,0,0.5,1,1.29746314741327,0,0,0.693147181,1,103.560606060606,19.2180134379954,9.577594688485,61.4618219292079,19.9335118242643,881.547582478367,108.518955937318,2.70990767143393,"Passeriformes"
"Cossypha_archeri",0,0,0,1,1.00592264076881,0,0,0.693147181,1,138.676616915423,16.4415514718241,8.61651893160236,62.3245199402766,18.0539206699352,717.660733047409,202.853615509337,2.08560760519398,"Passeriformes"
"Cossypha_caffra",1,0,1,1,1.20597080698861,1,0,0.916290732,1,94.2131601625015,19.5651719323905,12.0006089581508,54.7066904692818,22.4117095221238,1059.96159208007,68.5358111351769,3.245998730426,"Passeriformes"
"Cossypha_cyanocampter",0,0,0,1,1.14740245283754,0,0,0.693147181,1,144.547878711467,24.3710087127075,7.93470441012276,66.0309326295962,17.1229706628772,1048.77959535204,158.26333677514,1.52225131765858,"Passeriformes"
"Cossypha_dichroa",1,0,1,0,1.41827740697294,0,0,1.098612289,1,100.529850746269,18.966469373276,10.2153902729945,60.2210428133533,19.5958818819985,883.641306407416,88.9414043094388,3.15631940278841,"Passeriformes"
"Cossypha_heuglini",1,0,1,1,1.19392246847243,1,0,0.693147181,1,112.273223573916,22.9951567815052,10.4551697501526,56.7610294836609,20.0561613277532,1241.19255309135,89.0752827691349,2.23862961004715,"Passeriformes"
"Cossypha_humeralis",0,0,0,1,0.916290731874155,1,0,1.098612289,1,116.359099633572,21.6369596185786,11.5922350914269,54.5023019797638,20.5608717745833,1197.28116861269,59.518556168183,3.0278949185288,"Passeriformes"
"Cossypha_isabellae",1,0,1,0,1.05431202977153,1,0,0.693147181,1,147.152380952381,20.7068291800363,9.17503865105765,63.3017929803757,17.6030705951509,925.317790876116,258.440753246489,1.37997047390257,"Passeriformes"
"Cossypha_natalensis",0,0,0,1,1.21787570949493,1,0,1.098612289,1,114.827259673225,22.7835162378521,10.0562765170907,58.5051462298783,19.8206835819419,1165.91830943547,93.0073565595867,2.17154935884241,"Passeriformes"
"Cossypha_niveicapilla",1,0,1,1,1.19392246847243,0,0,0.916290732,1,127.245035561878,25.7377131993333,9.66229281133812,58.2590139002142,18.9811275240436,1433.94617010385,122.439400499189,2.04296760810727,"Passeriformes"
"Cossypha_polioptera",1,0,1,0,0.812343597366896,0,0,1.162423801,1,131.324800671423,22.6382571443309,9.84784871612434,59.1377843423796,19.1429827466413,1146.33506016125,141.179532536528,1.76413894437513,"Passeriformes"
"Cossypha_semirufa",1,0,1,1,1.11514159061932,0,0,0.916290732,1,95.2338972023422,20.7109911800129,10.5708753915289,55.5647843794615,20.0819187679303,1132.31436627797,96.5898696034468,2.20691962781554,"Passeriformes"
"Cotinga_amabilis",0,0,0,1,2.00723979905407,0,0,0.430782916,1,109.178908709339,23.5851745025058,7.60866639496522,66.5403088972926,17.5370771367052,991.907375323685,198.326942916182,1.76768985390663,"Passeriformes"
"Cotinga_cayana",0,0,0,1,1.9054566812636,0,0,0.430782916,1,170.381264051055,25.383334577036,7.18446098005757,68.1900843396146,16.8684396343845,1036.14463631975,207.236112233164,1.05520990425156,"Passeriformes"
"Cotinga_cotinga",0,0,0,1,1.76912899021548,0,0,0.430782916,1,174.265991653554,25.5998447719902,7.28838394855584,67.253517475273,16.9428127214701,1082.93928256729,199.456128629001,1.14532507118965,"Passeriformes"
"Cotinga_maculata",0,0,0,1,1.93465507061909,0,0,0.430782916,1,142.322834645669,24.0724666625496,5.87859557745025,66.3586006765291,17.5857770274005,1010.93246099517,129.216804564469,1.77204076511653,"Passeriformes"
"Cotinga_maynana",0,0,0,1,1.98791128788302,0,0,0.430782916,1,171.028103498401,25.1201395730153,6.96519209564812,69.8448120122363,16.5144641745263,962.619191850407,220.067552451744,0.873963847848805,"Passeriformes"
"Cotinga_ridgwayi",0,0,0,1,1.84582616781398,0,0,0.693147181,1,117.172413793103,23.8559875817134,5.04498718524801,69.4311915430529,16.5138308755283,912.403562348464,391.441010836897,1.19457249805845,"Passeriformes"
"Coturnicops_exquisitus",0,0,0,1,1.87180217690159,1,0,1.252762968,1,52.2213438735178,8.24778033716405,10.1978854765534,55.1519190068301,18.4880398309278,553.761928332182,49.2337470827367,4.05396644023096,"Gruiformes"
"Coturnix_chinensis",0,0,0,1,1.58779193655437,1,0,1.791759469,1,94.0313532877599,24.3823444883524,9.77959126534581,57.5212701788562,19.404154729199,1343.96154362876,112.982721678058,2.60498974415084,"Galliformes"
"Coturnix_coromandelica",0,0,0,1,1.88706964903238,0,0,1.609437912,2,81.0268627796371,27.9223937188653,11.4957257186062,51.3259898621326,21.0648631858473,1898.7291917853,76.9727070282332,3.01613979691222,"Galliformes"
"Coturnix_coturnix",0,0,0,1,2.10413415427021,1,0,2.351375257,3,63.0943770672547,15.2809750017842,11.6894207509639,53.5905208204915,21.3858437343627,891.877752355809,59.6928859739083,2.91862860229339,"Galliformes"
"Coturnix_delegorguei",0,0,0,1,2.01490302054226,1,0,1.791759469,3,99.0477682497801,23.8126442960825,11.1184793874136,53.5887272265677,20.9225724264914,1412.36281344465,70.5816085896174,2.73802171199826,"Galliformes"
"Coturnix_japonica",0,0,0,1,2.10413415427021,1,0,2.251291799,3,46.4063791554358,7.09577690201767,11.8178168748588,50.7530532384497,19.3993067263272,593.986116594039,39.9907275875945,4.05798794157529,"Galliformes"
"Coturnix_pectoralis",0,0,0,1,2.15176220325946,1,0,2.014903021,1,35.0273742206757,22.8989643546175,12.6777975500814,45.9827074091556,23.7416201917403,1611.90920541395,30.5519949753595,4.21571570815808,"Galliformes"
"Coturnix_ypsilophora",0,0,0,1,2.41591377830105,0,0,2.197224577,1,37.5863062058714,23.7988283218954,12.2105482400874,46.6224635755146,22.8712550735556,1678.67276631703,41.6861411418434,3.87715501258043,"Galliformes"
"Coua_caerulea",0,0,0,1,2.7881443363764,0,0,0,1,38.2659145850121,21.0797543752395,7.19137475569338,67.0290968078072,17.6903842746203,846.331023850237,209.739482772053,2.39189737996778,"Cuculiformes"
"Coua_coquereli",0,0,0,1,2.58235954370359,0,0,0.693147181,1,34.2944162436548,25.3645989245368,9.1609929967451,59.4044788960878,20.6499748746352,1312.00647922781,107.771145919051,2.40609123380051,"Cuculiformes"
"Coua_cristata",0,0,0,1,2.54356856243659,0,0,0.693147181,1,33.524176583724,24.1989717931612,9.14878579080356,60.100387024011,20.4439635875421,1223.77970100547,119.907391385127,2.6337411117831,"Cuculiformes"
"Coua_cursor",0,0,0,1,2.40384357470276,0,0,0.693147181,1,30.5081967213115,24.7537097227378,10.3105475159942,57.5083461511331,23.3457195876075,1329.29725722016,47.6535897254944,3.03017127953592,"Cuculiformes"
"Coua_gigas",0,0,0,1,3.05299296982958,0,0,1.098612289,1,32.8605388272583,25.2832506938517,9.65101688372919,58.3031481699029,21.5116902818393,1340.16163589308,81.7338916881338,2.54262137261888,"Cuculiformes"
"Coua_reynaudii",0,0,0,1,2.55862357567167,0,0,0.693147181,1,37.2463054187192,20.731591883048,7.26898763684804,67.1493641707698,17.6509850573825,823.566166168363,206.168335175699,2.37561283419453,"Cuculiformes"
"Coua_ruficeps",0,0,0,1,2.64262239577975,0,0,0.693147181,1,31.9009967320262,25.2404287799823,9.79346896539328,58.1650845541362,21.7384306425518,1342.56502690932,83.5183002434523,2.59084169188356,"Cuculiformes"
"Coua_serriana",0,0,0,1,2.87248963994077,0,0,0.693147181,1,45.877358490566,20.6824514161116,6.72464288555601,69.8962438571378,17.0273526269685,750.773702945349,236.088819179895,2.00638563565488,"Cuculiformes"
"Coua_verreauxi",0,0,0,1,2.6982790451296,0,0,0.934583925,1,28.953488372093,24.844818381376,10.485100945761,57.003874845283,24.483645771825,1352.11175537109,36.7291412131731,3.08049432344215,"Cuculiformes"
"Cracticus_cassicus",0,0,0,1,2.31303035085558,0,1,0.916290732,1,46.5509787928222,25.5543726019525,5.90626940680561,68.8279664318091,16.8414241800884,1024.10142731161,259.076166044052,1.3620963341163,"Passeriformes"
"Cracticus_mentalis",0,0,0,1,1.97408102602201,0,0,1.098612289,1,55.7848722986248,25.9659860850786,7.5164331790272,62.070850205562,18.7353709882275,1276.40364269564,145.29585210654,2.68322694158156,"Passeriformes"
"Cracticus_nigrogularis",0,0,0,1,2.28238238567653,0,1,1.098612289,1,40.4733634809463,22.8864285979158,12.213656929688,49.1424548030721,23.1719558795552,1487.78398895053,48.1095545754196,3.76966211004672,"Passeriformes"
"Cracticus_quoyi",0,0,0,1,2.4423470353692,0,0,1.252762968,1,49.1923916432803,24.9452436665415,6.86670566242037,66.0600627585541,17.632204756991,1086.59663501022,238.104794016847,1.78569251496224,"Passeriformes"
"Cracticus_torquatus",0,0,0,1,2.05412373369555,0,1,1.098612289,1,44.9794542724444,24.0185510874943,11.2887291315398,51.9421526618342,22.3226570059921,1479.82225073399,71.6943982563305,3.39995637958793,"Passeriformes"
"Cranioleuca_albiceps",1,1,0,0,1.1340094960818,0,0,0.963679354,1,88.9852941176471,12.8062851779601,7.5634742028573,69.5897877637078,16.0960127255496,457.357076757094,198.039585225722,1.51963010167374,"Passeriformes"
"Cranioleuca_antisiensis",1,1,0,0,1.09709904796337,0,0,0.963679354,1,64.156146179402,14.6208304772741,8.29855776942054,66.5918096244533,18.2386297371696,573.066411319365,114.620017219619,2.19689632095768,"Passeriformes"
"Cranioleuca_curtata",1,1,0,0,1.13114575444089,0,0,0.963679354,1,101.293203883495,17.728284821927,7.42706218738,68.392688288272,16.315483858053,660.740276121862,219.627906191928,1.10264647973394,"Passeriformes"
"Cranioleuca_erythrops",1,1,0,0,1.1314021114911,0,0,0.963679354,1,107.780923994039,19.627781764228,5.86688387411717,72.7678629708894,14.2312237374296,638.772824010266,398.696577262594,1.19965948912852,"Passeriformes"
"Cranioleuca_gutturata",1,1,0,0,1.01309595899263,0,0,0.963679354,1,171.006482349266,25.3308191267659,7.01301992447267,68.9518180288251,16.7152095002631,1006.34891690118,207.084235365237,1.01568641966223,"Passeriformes"
"Cranioleuca_hellmayri",1,1,0,0,1.01770976512549,0,0,0.963679354,1,100.95652173913,15.7697250117426,6.37786081562871,67.2019578684931,16.3697730354641,598.017108419667,297.131854513417,1.55392339696055,"Passeriformes"
"Cranioleuca_marcapatae",1,1,0,0,1.209580456812,0,0,0.963679354,1,80.4287725225226,11.8023699707276,7.57234790666146,69.0839719954912,16.0838531768537,437.501400234463,204.862041295112,1.20738455094397,"Passeriformes"
"Cranioleuca_muelleri",1,1,0,0,0.99432254138501,0,0,0.963679354,1,180.728110599078,26.8715540802424,5.5032875438989,65.9885636958109,17.3586907782313,1211.3748093003,198.785965106454,1.9590335979989,"Passeriformes"
"Cranioleuca_obsoleta",1,1,0,0,0.955025642044274,0,0,0.963679354,1,138.026074895978,19.8632026820507,9.14543605730372,62.4782166701911,19.2830806039077,889.83315379742,171.315908980667,2.92887322481065,"Passeriformes"
"Cranioleuca_pallida",1,1,0,0,0.834112105148718,0,0,0.963679354,1,171.019522046449,21.3609453895926,8.71544128104678,61.561395165576,17.6624858086457,990.480652553952,126.972536427932,2.6282000412888,"Passeriformes"
"Cranioleuca_pyrrhophia",1,1,0,0,1.01532331384418,0,0,0.916290732,1,67.5262246412667,20.2977064034146,11.1987093111558,53.6734783085152,21.1345906385824,1150.27259594872,72.9009190840472,3.61543660311933,"Passeriformes"
"Cranioleuca_semicinerea",1,1,0,0,1.02343724832265,0,0,0.963679354,1,136.748031496063,24.0298642004569,9.33774647562523,57.3048180632704,19.6348440327982,1294.11481295608,87.4442401232682,2.83899279431565,"Passeriformes"
"Cranioleuca_subcristata",1,1,0,0,0.999095444344433,0,0,0.963679354,1,109.211578947368,23.0553134556821,7.56612680535567,65.0339156582481,17.7260594498484,1019.8045696379,162.931117834794,1.89913621011533,"Passeriformes"
"Cranioleuca_sulphurifera",1,1,0,0,0.938479578901747,0,0,1.098612289,1,53.3447001989202,17.5557897840924,10.1094075046029,56.2860919120942,21.7238918129915,901.224467861547,93.329228098469,4.3603322131961,"Passeriformes"
"Cranioleuca_vulpecula",1,1,0,1,1.11825891686896,0,0,0.963679354,1,170.656765676568,25.2903027204004,6.37453840589366,70.149896942743,16.1994319481425,963.483635124987,214.85733850561,0.865362729471509,"Passeriformes"
"Cranioleuca_vulpina",1,1,0,0,1.04921092345337,0,0,0.916290732,1,152.170577005973,26.0102537449845,7.96895840006646,63.600929512077,17.9173891264946,1236.91917350182,161.552873874666,1.68735221571465,"Passeriformes"
"Crateroscelis_murina",1,1,1,0,1.27256559579155,1,0,0.693147181,1,46.0106172839506,25.3073999291879,6.190952067905,69.3237489827474,16.6733355034722,993.787294620467,285.428630340953,1.17268053332965,"Passeriformes"
"Crateroscelis_nigrorufa",1,1,0,0,0.753673402241128,0,1,0.693147181,1,37.8746701846966,17.3181643335045,6.94870123448032,70.7507592857985,15.6939931708464,585.633880655495,366.44452769901,1.24634925474592,"Passeriformes"
"Crateroscelis_robusta",1,1,1,0,1.11797802348184,1,0,0.998041382,1,32.3821656050955,16.401016364263,6.88829036174053,70.5221117914609,15.5649221795548,559.951012699805,390.161722397855,1.22969626540928,"Passeriformes"
"Crax_alberti",0,0,0,1,5.29831736654804,0,0,0.890315245,1,111.487179487179,24.5553499857585,5.82340480119754,66.1285174443172,18.1012055323674,1056.97477683043,215.518157763359,1.38653882803061,"Galliformes"
"Crax_alector",0,0,0,1,5.19596265171912,0,0,0.693147181,1,165.398612593383,25.091661421899,7.20830955892133,67.7119477761593,16.9946291668565,1037.13060860323,215.036320857126,1.14688218572478,"Galliformes"
"Crax_blumenbachii",0,0,0,1,5.2704321630585,0,0,0.693147181,1,150.75,24.2687654495239,6.52525162696838,62.5319309234619,17.4140915870667,1137.84825134277,119.147316932678,1.9380879253149,"Galliformes"
"Crax_daubentoni",0,0,0,1,5.28066243130932,0,0,0.693147181,1,111.925888324873,25.2831852791878,7.92063254051402,63.7829867406545,18.4190793758722,1191.34512617237,123.181678454404,2.43192897653822,"Galliformes"
"Crax_fasciolata",0,0,0,1,5.22035582507832,0,0,0.693147181,1,148.708069261095,25.8029124625133,8.33753384706102,62.3206755487724,18.3686996987388,1260.54566424859,153.859764209973,1.96598860784058,"Galliformes"
"Crax_globulosa",0,0,0,1,5.2040066870768,0,0,0.693147181,1,169.636363636364,25.6361204667525,6.37456870512529,69.1172645222057,16.443270926042,1014.00187932795,227.473489310525,1.34566281166944,"Galliformes"
"Crax_rubra",0,0,0,1,5.38449506278909,0,0,0.693147181,1,105.802146210597,24.5925008267224,6.92427612059926,66.5772488809607,16.5911101525245,1048.35141714409,236.464935430658,1.68451562477869,"Galliformes"
"Creatophora_cinerea",1,1,0,0,1.87180217690159,0,0,1.252762968,2,95.9896771540202,22.1876729551225,11.9115441067582,52.1183221145934,21.8944795656175,1318.62404270694,55.9386062420594,3.06669775750469,"Passeriformes"
"Crecopsis_egregia",0,0,0,1,2.484906649788,1,0,1.791759469,3,110.168876473576,23.6995297204955,10.6987790420375,55.3757209959853,20.3455398841091,1343.25961087937,86.4346189825596,2.50925359986477,"Gruiformes"
"Crex_crex",0,0,0,1,2.58021682959233,1,0,2.302585093,3,49.7666917219517,8.58288141582987,10.1497623058093,56.3931781201313,17.9624598955593,591.861464619329,43.8801146659155,3.87315286467514,"Gruiformes"
"Crinifer_piscator",0,0,0,1,3.38708124956192,0,1,0.916290732,1,115.183504034761,27.2791321150343,11.0996000835201,51.964092321828,20.514333436091,1781.95594438331,90.8440456388161,2.60110445896858,"Musophagiformes"
